source_file,region,number,source_row,article,cadastral_number,area_ha,price_per_sotka_rub,price_per_plot_rub,sale_price_rub,discount_limit_percent,wholesale_only,service_notes,recommended_usage,land_use,owner,partner,right_date,balance_value,valuation_per_sotka,valuation_per_plot,context,recommendations,location_description,best_use
chemalsk.csv,7 Чемаль. рн,251.0,298,26-Ч26,04:05:090101:789,0.12,30000.0,360000.0,30000.0,,"ОПТ, возможны скидки до 50%",Поставить в АВИТО,"2, 4, 5, 7, 9",КФХ,Семь Звёзд-Тур,,2025-01-20,378122.0,,,"№2 КП Горный Кедр ЧЕБА (р.ЧЕБА) | Для горно таежной туристической заимки, глемпов, для сельского хозяйства ( вся тайга ваша!). Уч-к высоко в горах на склонах в кедровой тайге. Дорога проходима только на вездеходе.",,,
chemalsk.csv,7 Чемаль. рн,252.0,299,26-Ч27,04:05:090101:790,0.12,30000.0,360000.0,30000.0,,"ОПТ, возможны скидки до 50%",Поставить в АВИТО,"2, 4, 5, 7, 9",КФХ,Семь Звёзд-Тур,,2025-01-20,378122.0,,,"№2 КП Горный Кедр ЧЕБА (р.ЧЕБА) | Для горно таежной туристической заимки, глемпов, для сельского хозяйства ( вся тайга ваша!). Уч-к высоко в горах на склонах в кедровой тайге. Дорога проходима только на вездеходе.",,,
chemalsk.csv,7 Чемаль. рн,253.0,300,26-Ч28,04:05:090101:791,0.12,30000.0,360000.0,30000.0,,"ОПТ, возможны скидки до 50%",Поставить в АВИТО,"2, 4, 5, 7, 9",КФХ,Семь Звёзд-Тур,,2025-01-20,378122.0,,,"№2 КП Горный Кедр ЧЕБА (р.ЧЕБА) | Для горно таежной туристической заимки, глемпов, для сельского хозяйства ( вся тайга ваша!). Уч-к высоко в горах на склонах в кедровой тайге. Дорога проходима только на вездеходе.",,,
chemalsk.csv,7 Чемаль. рн,254.0,301,26-Ч29,04:05:090101:793,0.1326,30000.0,397800.0,30000.0,,"ОПТ, возможны скидки до 50%",Поставить в АВИТО,"2, 4, 5, 7, 9",КФХ,Семь Звёзд-Тур,,2025-01-20,417824.0,,,"№2 КП Горный Кедр ЧЕБА (р.ЧЕБА) | Для горно таежной туристической заимки, глемпов, для сельского хозяйства ( вся тайга ваша!). Уч-к высоко в горах на склонах в кедровой тайге. Дорога проходима только на вездеходе.",,,
chemalsk.csv,7 Чемаль. рн,255.0,302,26-Ч30,04:05:090101:794,0.1424,30000.0,427200.0,30000.0,,"ОПТ, возможны скидки до 50%",Поставить в АВИТО,"2, 4, 5, 7, 9",КФХ,Семь Звёзд-Тур,,2025-01-20,448704.0,,,"№2 КП Горный Кедр ЧЕБА (р.ЧЕБА) | Для горно таежной туристической заимки, глемпов, для сельского хозяйства ( вся тайга ваша!). Уч-к высоко в горах на склонах в кедровой тайге. Дорога проходима только на вездеходе.",,,
chemalsk.csv,7 Чемаль. рн,256.0,303,26-Ч31,04:05:090101:795,0.1417,30000.0,425100.0,30000.0,,"ОПТ, возможны скидки до 50%",Поставить в АВИТО,"2, 4, 5, 7, 9",КФХ,Семь Звёзд-Тур,,2025-01-20,446499.0,,,"№2 КП Горный Кедр ЧЕБА (р.ЧЕБА) | Для горно таежной туристической заимки, глемпов, для сельского хозяйства ( вся тайга ваша!). Уч-к высоко в горах на склонах в кедровой тайге. Дорога проходима только на вездеходе.",,,
chemalsk.csv,7 Чемаль. рн,257.0,304,26-Ч32,04:05:090101:796,0.1379,30000.0,413700.0,30000.0,,"ОПТ, возможны скидки до 50%",Поставить в АВИТО,"2, 4, 5, 7, 9",КФХ,Семь Звёзд-Тур,,2025-01-20,434525.0,,,"№2 КП Горный Кедр ЧЕБА (р.ЧЕБА) | Для горно таежной туристической заимки, глемпов, для сельского хозяйства ( вся тайга ваша!). Уч-к высоко в горах на склонах в кедровой тайге. Дорога проходима только на вездеходе.",,,
chemalsk.csv,7 Чемаль. рн,258.0,305,26-Ч33,04:05:090101:797,0.206,30000.0,618000.0,30000.0,,"ОПТ, возможны скидки до 50%",Поставить в АВИТО,"2, 4, 5, 7, 9",КФХ,Семь Звёзд-Тур,,2025-01-20,649109.0,,,"№2 КП Горный Кедр ЧЕБА (р.ЧЕБА) | Для горно таежной туристической заимки, глемпов, для сельского хозяйства ( вся тайга ваша!). Уч-к высоко в горах на склонах в кедровой тайге. Дорога проходима только на вездеходе.",,,
chemalsk.csv,7 Чемаль. рн,259.0,306,26-Ч34,04:05:090101:798,0.2502,30000.0,750600.0,30000.0,,"ОПТ, возможны скидки до 50%",Поставить в АВИТО,"2, 4, 5, 7, 9",КФХ,Семь Звёзд-Тур,,2025-01-20,788383.0,,,"№2 КП Горный Кедр ЧЕБА (р.ЧЕБА) | Для горно таежной туристической заимки, глемпов, для сельского хозяйства ( вся тайга ваша!). Уч-к высоко в горах на склонах в кедровой тайге. Дорога проходима только на вездеходе.",,,
chemalsk.csv,7 Чемаль. рн,260.0,307,26-Ч35,04:05:090101:799,0.2796,30000.0,838800.0,30000.0,,"ОПТ, возможны скидки до 50%",Поставить в АВИТО,"2, 4, 5, 7, 9",КФХ,Семь Звёзд-Тур,,2025-01-20,881023.0,,,"№2 КП Горный Кедр ЧЕБА (р.ЧЕБА) | Для горно таежной туристической заимки, глемпов, для сельского хозяйства ( вся тайга ваша!). Уч-к высоко в горах на склонах в кедровой тайге. Дорога проходима только на вездеходе.",,,
chemalsk.csv,7 Чемаль. рн,261.0,308,26-Ч36,04:05:090101:800,0.116,30000.0,348000.0,30000.0,,"ОПТ, возможны скидки до 50%",Поставить в АВИТО,"2, 4, 5, 7, 9",КФХ,Семь Звёзд-Тур,,2025-01-20,365518.0,,,"№2 КП Горный Кедр ЧЕБА (р.ЧЕБА) | Для горно таежной туристической заимки, глемпов, для сельского хозяйства ( вся тайга ваша!). Уч-к высоко в горах на склонах в кедровой тайге. Дорога проходима только на вездеходе.",,,
chemalsk.csv,7 Чемаль. рн,262.0,309,26-Ч37,04:05:090101:801,0.2044,30000.0,613200.0,30000.0,,"ОПТ, возможны скидки до 50%",Поставить в АВИТО,"2, 4, 5, 7, 9",КФХ,Семь Звёзд-Тур,,2025-01-20,644067.0,,,"№2 КП Горный Кедр ЧЕБА (р.ЧЕБА) | Для горно таежной туристической заимки, глемпов, для сельского хозяйства ( вся тайга ваша!). Уч-к высоко в горах на склонах в кедровой тайге. Дорога проходима только на вездеходе.",,,
chemalsk.csv,7 Чемаль. рн,394.0,462,8/1 - Ч,04:05:090101:595,0.1,140000.0,1400000.0,70000.0,,,,"1, 3, 4, 6",КФХ,СТРОЙ-ТУР,,2024-12-23,670000.0,,,"образованы из 04:05:090101:132, раздел с :595 по :671 | Напротив Ороктойского моста | В АВИТО 140 т.р. за сотку | Участок со склонами. Отличный вид на окрестности, недоезжая Ороктойского моста. Почти напротив. Склон. Но строить можно. Строительство на склоне немного удорожает стоимость дороги и фундамента, но зато очень выигрывает архитектура. При строительстве  на ровной территории   дома выстраиваются как солдаты в одну колонну. Каждый солдат видит только затылок солдата, стоящего впереди. Строительство на склоне дает большие возможности для архитектуры. И каждый турист получает первую линию обзора Каждый турист со своего окна видит захватывающую природу и изумрудную красавицу Катунь.",,,СКЛОН
chemalsk.csv,7 Чемаль. рн,395.0,463,8/2 - Ч,04:05:090101:596,0.2,140000.0,2800000.0,70000.0,,,,"1, 3, 4, 6",КФХ,СТРОЙ-ТУР,,2024-12-23,1340000.0,,,"образованы из 04:05:090101:132, раздел с :595 по :671 | Напротив Ороктойского моста | В АВИТО 140 т.р. за сотку | Участок со склонами. Отличный вид на окрестности, недоезжая Ороктойского моста. Почти напротив. Склон. Но строить можно. Строительство на склоне немного удорожает стоимость дороги и фундамента, но зато очень выигрывает архитектура. При строительстве  на ровной территории   дома выстраиваются как солдаты в одну колонну. Каждый солдат видит только затылок солдата, стоящего впереди. Строительство на склоне дает большие возможности для архитектуры. И каждый турист получает первую линию обзора Каждый турист со своего окна видит захватывающую природу и изумрудную красавицу Катунь.",,,СКЛОН
chemalsk.csv,7 Чемаль. рн,396.0,464,8/З - Ч,04:05:090101:597,0.22,140000.0,3080000.0,70000.0,,,,"1, 3, 4, 6",КФХ,СТРОЙ-ТУР,,2024-12-23,1474000.0,,,"образованы из 04:05:090101:132, раздел с :595 по :671 | Напротив Ороктойского моста | В АВИТО 140 т.р. за сотку | Участок со склонами. Отличный вид на окрестности, недоезжая Ороктойского моста. Почти напротив. Склон. Но строить можно. Строительство на склоне немного удорожает стоимость дороги и фундамента, но зато очень выигрывает архитектура. При строительстве  на ровной территории   дома выстраиваются как солдаты в одну колонну. Каждый солдат видит только затылок солдата, стоящего впереди. Строительство на склоне дает большие возможности для архитектуры. И каждый турист получает первую линию обзора Каждый турист со своего окна видит захватывающую природу и изумрудную красавицу Катунь.",,,СКЛОН
chemalsk.csv,7 Чемаль. рн,397.0,465,8/4 - Ч,04:05:090101:598,0.1,140000.0,1400000.0,70000.0,,,,"1, 3, 4, 6",КФХ,СТРОЙ-ТУР,,2024-12-23,670000.0,,,"образованы из 04:05:090101:132, раздел с :595 по :671 | Напротив Ороктойского моста | В АВИТО 140 т.р. за сотку | Участок со склонами. Отличный вид на окрестности, недоезжая Ороктойского моста. Почти напротив. Склон. Но строить можно. Строительство на склоне немного удорожает стоимость дороги и фундамента, но зато очень выигрывает архитектура. При строительстве  на ровной территории   дома выстраиваются как солдаты в одну колонну. Каждый солдат видит только затылок солдата, стоящего впереди. Строительство на склоне дает большие возможности для архитектуры. И каждый турист получает первую линию обзора Каждый турист со своего окна видит захватывающую природу и изумрудную красавицу Катунь.",,,СКЛОН
chemalsk.csv,7 Чемаль. рн,398.0,466,8/5 - Ч,04:05:090101:599,0.102,140000.0,1428000.0,70000.0,,,,"1, 3, 4, 6",КФХ,СТРОЙ-ТУР,,2024-12-23,683000.0,,,"образованы из 04:05:090101:132, раздел с :595 по :671 | Напротив Ороктойского моста | В АВИТО 140 т.р. за сотку | Участок со склонами. Отличный вид на окрестности, недоезжая Ороктойского моста. Почти напротив. Склон. Но строить можно. Строительство на склоне немного удорожает стоимость дороги и фундамента, но зато очень выигрывает архитектура. При строительстве  на ровной территории   дома выстраиваются как солдаты в одну колонну. Каждый солдат видит только затылок солдата, стоящего впереди. Строительство на склоне дает большие возможности для архитектуры. И каждый турист получает первую линию обзора Каждый турист со своего окна видит захватывающую природу и изумрудную красавицу Катунь.",,,СКЛОН
chemalsk.csv,7 Чемаль. рн,399.0,467,8/6 - Ч,04:05:090101:600,0.1,140000.0,1400000.0,70000.0,,,,"1, 3, 4, 6",КФХ,СТРОЙ-ТУР,,2024-12-23,670000.0,,,"образованы из 04:05:090101:132, раздел с :595 по :671 | Напротив Ороктойского моста | В АВИТО 140 т.р. за сотку | Участок со склонами. Отличный вид на окрестности, недоезжая Ороктойского моста. Почти напротив. Склон. Но строить можно. Строительство на склоне немного удорожает стоимость дороги и фундамента, но зато очень выигрывает архитектура. При строительстве  на ровной территории   дома выстраиваются как солдаты в одну колонну. Каждый солдат видит только затылок солдата, стоящего впереди. Строительство на склоне дает большие возможности для архитектуры. И каждый турист получает первую линию обзора Каждый турист со своего окна видит захватывающую природу и изумрудную красавицу Катунь.",,,СКЛОН
chemalsk.csv,7 Чемаль. рн,400.0,468,8/7 - Ч,04:05:090101:601,0.123,140000.0,1722000.0,70000.0,,,,"1, 3, 4, 6",КФХ,СТРОЙ-ТУР,,2024-12-23,824000.0,,,"образованы из 04:05:090101:132, раздел с :595 по :671 | Напротив Ороктойского моста | В АВИТО 140 т.р. за сотку | Участок со склонами. Отличный вид на окрестности, недоезжая Ороктойского моста. Почти напротив. Склон. Но строить можно. Строительство на склоне немного удорожает стоимость дороги и фундамента, но зато очень выигрывает архитектура. При строительстве  на ровной территории   дома выстраиваются как солдаты в одну колонну. Каждый солдат видит только затылок солдата, стоящего впереди. Строительство на склоне дает большие возможности для архитектуры. И каждый турист получает первую линию обзора Каждый турист со своего окна видит захватывающую природу и изумрудную красавицу Катунь.",,,СКЛОН
chemalsk.csv,7 Чемаль. рн,401.0,469,8/8 - Ч,04:05:090101:602,0.145,140000.0,2030000.0,70000.0,,,,"1, 3, 4, 6",КФХ,СТРОЙ-ТУР,,2024-12-23,972000.0,,,"образованы из 04:05:090101:132, раздел с :595 по :671 | Напротив Ороктойского моста | В АВИТО 140 т.р. за сотку | Участок со склонами. Отличный вид на окрестности, недоезжая Ороктойского моста. Почти напротив. Склон. Но строить можно. Строительство на склоне немного удорожает стоимость дороги и фундамента, но зато очень выигрывает архитектура. При строительстве  на ровной территории   дома выстраиваются как солдаты в одну колонну. Каждый солдат видит только затылок солдата, стоящего впереди. Строительство на склоне дает большие возможности для архитектуры. И каждый турист получает первую линию обзора Каждый турист со своего окна видит захватывающую природу и изумрудную красавицу Катунь.",,,СКЛОН
